; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866.fasta -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866.fasta
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
hg38_chr1_15526427_15526950_+	cluster_1	D	17	38	5.0
hg38_chr1_155273423_155273817_+	cluster_1	R	195	216	3.7
hg38_chr1_155308470_155308809_+	cluster_1	D	167	188	7.7
hg38_chr1_155323238_155323587_+	cluster_1	D	167	188	4.3
hg38_chr1_155856966_155857450_+	cluster_1	R	221	242	10.6
hg38_chr1_155934152_155934744_+	cluster_1	D	303	324	10.3
hg38_chr1_155978399_155978676_+	cluster_1	R	245	266	8.6
hg38_chr1_156020714_156021267_+	cluster_1	R	230	251	8.0
hg38_chr1_156193758_156194295_+	cluster_1	D	225	246	7.3
hg38_chr1_156572454_156572756_+	cluster_1	D	148	169	5.2
hg38_chr1_156591500_156591851_+	cluster_1	D	228	249	6.4
hg38_chr1_156660149_156660432_+	cluster_1	D	133	154	7.5
hg38_chr1_156661305_156661636_+	cluster_1	R	135	156	5.3
hg38_chr1_156728198_156728966_+	cluster_1	R	502	523	8.2
hg38_chr1_156740904_156741512_+	cluster_1	D	499	520	7.5
hg38_chr1_157138196_157138718_+	cluster_1	R	183	204	11.9
hg38_chr1_1574507_1574891_+	cluster_1	R	130	151	9.7
hg38_chr1_158149644_158149994_+	cluster_1	D	190	211	6.0
hg38_chr1_15975920_15976213_+	cluster_1	D	197	218	9.4
hg38_chr1_160031698_160032308_+	cluster_1	D	314	335	10.3
hg38_chr1_160343064_160343573_+	cluster_1	R	193	214	7.3
hg38_chr1_161045729_161046290_+	cluster_1	D	214	235	10.0
hg38_chr1_161117794_161118415_+	cluster_1	D	283	304	7.4
hg38_chr1_161153630_161154372_+	cluster_1	R	104	125	6.3
hg38_chr1_161202009_161202588_+	cluster_1	R	10	31	8.3
hg38_chr1_161314113_161314658_+	cluster_1	D	265	286	12.0
hg38_chr1_161389668_161390115_+	cluster_1	D	298	319	6.4
hg38_chr1_161399137_161400123_+	cluster_1	R	202	223	7.6
hg38_chr1_161440419_161440721_+	cluster_1	D	118	139	4.8
hg38_chr1_1614985_1616035_+	cluster_1	D	427	448	7.9
hg38_chr1_161726752_161727271_+	cluster_1	D	386	407	8.0
hg38_chr1_16206945_16207237_+	cluster_1	R	105	126	4.6
hg38_chr1_16236935_16237404_+	cluster_1	D	202	223	11.2
hg38_chr1_162497586_162498111_+	cluster_1	D	216	237	11.1
hg38_chr1_163321477_163322317_+	cluster_1	D	304	325	9.0
hg38_chr1_16366796_16367259_+	cluster_1	D	180	201	9.2
hg38_chr1_16440543_16440970_+	cluster_1	D	150	171	7.4
hg38_chr1_16498856_16499518_+	cluster_1	D	196	217	10.0
hg38_chr1_165768632_165769238_+	cluster_1	D	251	272	13.9
hg38_chr1_1658832_1659379_+	cluster_1	D	254	275	10.6
hg38_chr1_16644378_16644849_+	cluster_1	D	175	196	3.7
hg38_chr1_166839147_166839469_+	cluster_1	R	176	197	9.4
hg38_chr1_167714265_167714777_+	cluster_1	D	214	235	7.8
hg38_chr1_168178603_168179212_+	cluster_1	R	224	245	7.5
hg38_chr1_16904630_16905092_+	cluster_1	D	227	248	7.7
hg38_chr1_169367724_169368464_+	cluster_1	R	450	471	7.3
hg38_chr1_169794520_169795235_+	cluster_1	D	194	215	11.3
hg38_chr1_169893801_169894309_+	cluster_1	D	408	429	4.4
hg38_chr1_17053915_17054391_+	cluster_1	D	235	256	10.4
hg38_chr1_171781181_171781841_+	cluster_1	R	231	252	6.4
hg38_chr1_1724134_1724817_+	cluster_1	D	275	296	10.6
hg38_chr1_172443853_172444256_+	cluster_1	D	222	243	13.0
hg38_chr1_173714561_173715300_+	cluster_1	D	288	309	6.5
hg38_chr1_173824198_173824813_+	cluster_1	R	214	235	5.2
hg38_chr1_173867990_173868773_+	cluster_1	D	363	384	7.8
hg38_chr1_174999242_174999849_+	cluster_1	D	452	473	6.7
hg38_chr1_175029667_175029944_+	cluster_1	D	176	197	7.1
hg38_chr1_178542121_178542396_+	cluster_1	D	146	167	11.5
hg38_chr1_179877615_179878036_+	cluster_1	R	219	240	3.2
hg38_chr1_179882446_179882965_+	cluster_1	R	336	357	11.8
hg38_chr1_180502650_180502998_+	cluster_1	R	75	96	9.3
hg38_chr1_182029622_182030214_+	cluster_1	D	386	407	7.4
hg38_chr1_182614950_182615252_+	cluster_1	R	169	190	10.4
hg38_chr1_182616125_182616426_+	cluster_1	R	146	167	7.2
hg38_chr1_183471783_183472726_+	cluster_1	D	230	251	7.1
hg38_chr1_183635560_183635890_+	cluster_1	R	55	76	6.3
hg38_chr1_184051525_184051917_+	cluster_1	D	174	195	5.5
hg38_chr1_184754618_184755112_+	cluster_1	D	290	311	9.5
hg38_chr1_186375228_186375768_+	cluster_1	D	124	145	5.1
hg38_chr1_1909091_1909408_+	cluster_1	R	140	161	9.0
hg38_chr1_19210190_19210733_+	cluster_1	R	118	139	10.9
hg38_chr1_193058461_193058752_+	cluster_1	R	124	145	6.0
hg38_chr1_193059382_193059784_+	cluster_1	R	191	212	6.0
hg38_chr1_19485355_19485675_+	cluster_1	D	148	169	8.6
hg38_chr1_1954820_1955132_+	cluster_1	R	206	227	10.1
hg38_chr1_19596690_19597216_+	cluster_1	R	367	388	7.6
hg38_chr1_197201156_197201453_+	cluster_1	D	139	160	8.6
hg38_chr1_197915633_197915920_+	cluster_1	R	120	141	7.2
hg38_chr1_197928931_197929299_+	cluster_1	D	154	175	10.2
hg38_chr1_198159035_198159324_+	cluster_1	R	29	50	5.6
hg38_chr1_200620620_200621080_+	cluster_1	R	192	213	13.0
hg38_chr1_200669654_200670177_+	cluster_1	R	357	378	7.8
hg38_chr1_201114342_201114708_+	cluster_1	D	231	252	7.4
hg38_chr1_201955210_201955581_+	cluster_1	D	249	270	10.6
hg38_chr1_201982994_201983441_+	cluster_1	D	157	178	8.3
hg38_chr1_202810463_202810839_+	cluster_1	R	118	139	5.9
hg38_chr1_202888739_202889199_+	cluster_1	D	226	247	4.5
hg38_chr1_202958093_202958453_+	cluster_1	R	191	212	10.2
hg38_chr1_203682834_203683125_+	cluster_1	D	146	167	2.6
hg38_chr1_203861360_203861894_+	cluster_1	D	220	241	5.9
hg38_chr1_204363430_204363799_+	cluster_1	D	206	227	10.6
hg38_chr1_204411207_204412067_+	cluster_1	R	643	664	10.2
hg38_chr1_204516148_204516722_+	cluster_1	R	232	253	10.2
hg38_chr1_20486277_20486547_+	cluster_1	D	70	91	4.6
hg38_chr1_20507901_20508517_+	cluster_1	R	269	290	10.2
hg38_chr1_205121748_205122460_+	cluster_1	D	266	287	4.2
hg38_chr1_205211384_205211912_+	cluster_1	D	291	312	4.7
hg38_chr1_205631204_205632230_+	cluster_1	D	819	840	12.9
hg38_chr1_205813059_205813421_+	cluster_1	D	4	25	8.0
hg38_chr1_20661154_20661806_+	cluster_1	R	354	375	10.0
hg38_chr1_207751795_207752202_+	cluster_1	D	241	262	10.6
hg38_chr1_207963435_207963931_+	cluster_1	R	156	177	9.5
hg38_chr1_208245152_208245481_+	cluster_1	R	139	160	7.1
hg38_chr1_209207759_209208041_+	cluster_1	D	7	28	3.3
hg38_chr1_209784410_209784953_+	cluster_1	R	245	266	9.6
hg38_chr1_209827706_209828075_+	cluster_1	R	84	105	5.2
hg38_chr1_21022296_21022655_+	cluster_1	D	195	216	8.2
hg38_chr1_210328990_210329537_+	cluster_1	R	25	46	10.0
hg38_chr1_211382498_211382875_+	cluster_1	D	232	253	9.1
hg38_chr1_212035488_212035829_+	cluster_1	R	202	223	4.6
hg38_chr1_212791574_212792062_+	cluster_1	R	70	91	4.8
hg38_chr1_213051027_213051494_+	cluster_1	R	208	229	7.8
hg38_chr1_214280959_214281301_+	cluster_1	D	150	171	11.9
hg38_chr1_217630905_217631259_+	cluster_1	D	257	278	4.0
hg38_chr1_218284987_218285478_+	cluster_1	D	310	331	6.5
hg38_chr1_2194590_2195368_+	cluster_1	R	166	187	11.3
hg38_chr1_220093889_220094322_+	cluster_1	D	209	230	9.1
hg38_chr1_22025195_22025795_+	cluster_1	D	307	328	10.7
hg38_chr1_220272249_220272725_+	cluster_1	D	148	169	5.1
hg38_chr1_220732996_220733362_+	cluster_1	D	188	209	7.9
hg38_chr1_222589705_222590127_+	cluster_1	R	212	233	12.3
hg38_chr1_222643931_222644408_+	cluster_1	D	219	240	6.8
hg38_chr1_222713197_222713614_+	cluster_1	D	240	261	8.5
hg38_chr1_2227522_2227844_+	cluster_1	R	101	122	9.7
hg38_chr1_222814742_222815271_+	cluster_1	D	254	275	10.3
hg38_chr1_223628168_223628510_+	cluster_1	R	204	225	7.1
hg38_chr1_223845488_223845774_+	cluster_1	D	125	146	9.6
hg38_chr1_223992468_223992931_+	cluster_1	D	398	419	6.8
hg38_chr1_224113803_224114832_+	cluster_1	R	839	860	12.5
hg38_chr1_224330259_224330604_+	cluster_1	R	176	197	4.6
hg38_chr1_224434654_224435191_+	cluster_1	D	192	213	11.2
hg38_chr1_2255388_2256418_+	cluster_1	D	509	530	8.3
hg38_chr1_225778115_225778517_+	cluster_1	D	239	260	2.2
hg38_chr1_225923971_225924602_+	cluster_1	R	182	203	10.8
hg38_chr1_225999236_225999709_+	cluster_1	D	194	215	4.4
hg38_chr1_226186476_226187074_+	cluster_1	D	286	307	10.1
hg38_chr1_226703400_226703763_+	cluster_1	R	260	281	6.5
hg38_chr1_226827942_226828425_+	cluster_1	R	232	253	8.6
hg38_chr1_226939440_226940236_+	cluster_1	R	254	275	12.7
hg38_chr1_227563309_227564028_+	cluster_1	D	576	597	5.8
hg38_chr1_227735096_227735587_+	cluster_1	D	209	230	15.9
hg38_chr1_227762430_227762785_+	cluster_1	R	182	203	6.1
hg38_chr1_228139709_228140463_+	cluster_1	R	524	545	10.3
hg38_chr1_228165751_228166207_+	cluster_1	D	211	232	9.4
hg38_chr1_228406536_228407007_+	cluster_1	D	153	174	8.8
hg38_chr1_229270811_229271143_+	cluster_1	D	200	221	7.0
hg38_chr1_229626000_229626494_+	cluster_1	D	252	273	6.9
hg38_chr1_230978811_230979290_+	cluster_1	R	256	277	7.3
hg38_chr1_231039528_231039942_+	cluster_1	D	105	126	9.1
hg38_chr1_231211529_231211846_+	cluster_1	D	114	135	4.4
hg38_chr1_231240948_231241392_+	cluster_1	D	210	231	10.9
hg38_chr1_231337775_231338171_+	cluster_1	R	199	220	6.9
hg38_chr1_231528232_231528923_+	cluster_1	R	62	83	10.9
hg38_chr1_232950328_232950761_+	cluster_1	R	129	150	3.8
hg38_chr1_233329453_233329760_+	cluster_1	R	122	143	8.4
hg38_chr1_23368230_23368618_+	cluster_1	D	49	70	4.4
hg38_chr1_234373170_234373831_+	cluster_1	R	227	248	7.1
hg38_chr1_234600013_234600361_+	cluster_1	D	165	186	7.5
hg38_chr1_235128608_235129132_+	cluster_1	D	241	262	13.0
hg38_chr1_235160964_235161531_+	cluster_1	D	304	325	13.8
hg38_chr1_235367115_235367719_+	cluster_1	D	302	323	7.6
hg38_chr1_23558252_23558590_+	cluster_1	D	96	117	5.3
hg38_chr1_235917536_235917810_+	cluster_1	D	239	260	7.6
hg38_chr1_236604380_236604753_+	cluster_1	D	152	173	7.5
hg38_chr1_236794782_236795424_+	cluster_1	D	306	327	11.3
hg38_chr1_23691612_23691953_+	cluster_1	R	169	190	6.5
hg38_chr1_23743147_23743934_+	cluster_1	D	257	278	8.9
hg38_chr1_23790846_23791455_+	cluster_1	D	267	288	8.9
hg38_chr1_23800811_23801129_+	cluster_1	R	110	131	11.0
hg38_chr1_2391467_2392102_+	cluster_1	R	285	306	8.7
hg38_chr1_23958978_23959288_+	cluster_1	R	209	230	11.2
hg38_chr1_241640286_241640628_+	cluster_1	D	125	146	6.5
hg38_chr1_241847805_241848334_+	cluster_1	D	349	370	9.0
hg38_chr1_24321767_24322130_+	cluster_1	R	168	189	10.2
hg38_chr1_244451859_244452350_+	cluster_1	D	244	265	8.3
hg38_chr1_244834780_244835519_+	cluster_1	R	81	102	8.2
hg38_chr1_244862886_244863298_+	cluster_1	R	240	261	12.3
hg38_chr1_246566130_246566518_+	cluster_1	D	175	196	11.0
hg38_chr1_247104205_247104551_+	cluster_1	D	187	208	6.2
hg38_chr1_248825942_248826521_+	cluster_1	D	337	358	10.3
hg38_chr1_25232318_25232951_+	cluster_1	D	167	188	8.0
hg38_chr1_25239595_25240327_+	cluster_1	R	283	304	8.2
hg38_chr1_2546706_2546982_+	cluster_1	D	6	27	7.0
hg38_chr1_25819725_25820179_+	cluster_1	R	211	232	12.2
hg38_chr1_26169752_26170069_+	cluster_1	R	154	175	7.0
hg38_chr1_2643074_2643434_+	cluster_1	R	161	182	10.3
hg38_chr1_26500946_26501301_+	cluster_1	R	129	150	8.7
hg38_chr1_26788006_26788409_+	cluster_1	D	186	207	7.3
hg38_chr1_26864959_26865386_+	cluster_1	D	405	426	4.2
hg38_chr1_26890122_26890530_+	cluster_1	D	165	186	5.6
hg38_chr1_26921488_26922185_+	cluster_1	D	620	641	7.9
hg38_chr1_27321872_27322501_+	cluster_1	R	380	401	11.1
hg38_chr1_27366982_27367254_+	cluster_1	D	109	130	3.5
hg38_chr1_27773036_27773432_+	cluster_1	D	220	241	5.8
hg38_chr1_27914542_27914934_+	cluster_1	R	194	215	9.3
hg38_chr1_28088391_28088935_+	cluster_1	R	240	261	9.9
hg38_chr1_28328746_28329306_+	cluster_1	R	264	285	9.9
hg38_chr1_28369588_28369885_+	cluster_1	R	126	147	3.9
hg38_chr1_28505804_28506415_+	cluster_1	D	185	206	7.1
hg38_chr1_28642839_28643426_+	cluster_1	D	287	308	11.6
hg38_chr1_28647993_28648496_+	cluster_1	D	340	361	6.4
hg38_chr1_28668582_28668852_+	cluster_1	R	129	150	9.7
hg38_chr1_28882029_28882314_+	cluster_1	D	160	181	7.6
hg38_chr1_28926843_28927218_+	cluster_1	D	152	173	7.9
hg38_chr1_29181839_29182400_+	cluster_1	R	287	308	11.7
hg38_chr1_31644714_31645299_+	cluster_1	R	274	295	9.9
hg38_chr1_31788471_31788832_+	cluster_1	D	134	155	10.9
hg38_chr1_31944277_31944683_+	cluster_1	R	383	404	6.0
hg38_chr1_32013609_32014000_+	cluster_1	R	89	110	5.7
hg38_chr1_32179530_32179915_+	cluster_1	D	193	214	6.7
hg38_chr1_32222094_32222631_+	cluster_1	R	272	293	10.1
hg38_chr1_32351170_32351645_+	cluster_1	D	113	134	9.0
hg38_chr1_32650375_32651184_+	cluster_1	D	688	709	5.0
hg38_chr1_32817210_32817864_+	cluster_1	R	465	486	8.7
hg38_chr1_33036886_33037295_+	cluster_1	D	68	89	5.1
hg38_chr1_33126983_33127806_+	cluster_1	R	603	624	8.6
hg38_chr1_33472306_33472854_+	cluster_1	D	348	369	8.9
hg38_chr1_34859626_34860001_+	cluster_1	R	101	122	9.9
hg38_chr1_35557010_35557690_+	cluster_1	R	285	306	6.9
hg38_chr1_35715510_35715830_+	cluster_1	D	178	199	6.0
hg38_chr1_35769397_35769704_+	cluster_1	R	183	204	8.1
hg38_chr1_35930896_35931389_+	cluster_1	R	160	181	7.0
hg38_chr1_36088625_36089140_+	cluster_1	R	243	264	12.1
hg38_chr1_36149178_36149549_+	cluster_1	D	116	137	3.7
hg38_chr1_36160910_36161224_+	cluster_1	D	121	142	6.9
hg38_chr1_3624555_3625094_+	cluster_1	D	259	280	11.7
hg38_chr1_36385720_36386176_+	cluster_1	R	188	209	9.9
hg38_chr1_36401037_36401427_+	cluster_1	D	166	187	9.0
hg38_chr1_3649858_3650404_+	cluster_1	R	228	249	9.6
hg38_chr1_3747213_3747634_+	cluster_1	R	158	179	7.8
hg38_chr1_37554176_37554445_+	cluster_1	D	130	151	10.0
hg38_chr1_37595791_37596240_+	cluster_1	D	156	177	9.1
hg38_chr1_37807523_37808441_+	cluster_1	R	669	690	8.7
hg38_chr1_37859410_37859857_+	cluster_1	D	202	223	8.8
hg38_chr1_37946715_37947062_+	cluster_1	R	88	109	9.6
hg38_chr1_3796253_3796771_+	cluster_1	D	259	280	7.7
hg38_chr1_37989828_37990381_+	cluster_1	R	247	268	12.8
hg38_chr1_38012375_38013002_+	cluster_1	R	366	387	6.1
hg38_chr1_38873307_38873764_+	cluster_1	D	231	252	5.7
hg38_chr1_38991005_38991322_+	cluster_1	D	187	208	7.5
hg38_chr1_39559473_39559952_+	cluster_1	R	200	221	5.0
hg38_chr1_39738544_39739130_+	cluster_1	D	326	347	4.5
hg38_chr1_39788977_39789291_+	cluster_1	D	159	180	7.6
hg38_chr1_40039964_40040974_+	cluster_1	D	711	732	9.4
hg38_chr1_40257724_40258407_+	cluster_1	R	291	312	10.1
hg38_chr1_40373464_40374084_+	cluster_1	R	514	535	9.6
hg38_chr1_40476979_40477380_+	cluster_1	R	309	330	7.2
hg38_chr1_40531284_40531774_+	cluster_1	R	393	414	10.0
hg38_chr1_40708983_40709474_+	cluster_1	R	199	220	3.3
hg38_chr1_40979166_40979519_+	cluster_1	D	130	151	10.0
hg38_chr1_41365719_41366028_+	cluster_1	D	228	249	3.6
hg38_chr1_42335001_42335474_+	cluster_1	D	203	224	7.8
hg38_chr1_42456445_42457042_+	cluster_1	D	489	510	7.9
hg38_chr1_42462958_42463418_+	cluster_1	R	284	305	5.2
hg38_chr1_42658099_42658627_+	cluster_1	D	142	163	7.3
hg38_chr1_42682076_42682355_+	cluster_1	R	52	73	3.7
hg38_chr1_42756997_42757367_+	cluster_1	R	118	139	6.5
hg38_chr1_42846301_42846849_+	cluster_1	D	425	446	7.0
hg38_chr1_43172046_43172532_+	cluster_1	D	256	277	9.3
hg38_chr1_43358588_43359107_+	cluster_1	R	469	490	6.9
hg38_chr1_43389548_43390174_+	cluster_1	R	433	454	10.4
hg38_chr1_43946479_43946867_+	cluster_1	D	164	185	9.5
hg38_chr1_43969628_43970181_+	cluster_1	D	210	231	8.7
hg38_chr1_44213169_44213815_+	cluster_1	R	352	373	7.6
hg38_chr1_45303449_45303915_+	cluster_1	D	319	340	8.3
hg38_chr1_45339796_45340352_+	cluster_1	D	88	109	6.1
hg38_chr1_45583791_45584207_+	cluster_1	R	179	200	8.7
hg38_chr1_45687924_45688564_+	cluster_1	R	222	243	7.6
hg38_chr1_46198280_46198566_+	cluster_1	D	175	196	10.8
hg38_chr1_46303391_46303934_+	cluster_1	D	257	278	10.0
hg38_chr1_46340652_46341049_+	cluster_1	D	268	289	3.6
hg38_chr1_46394296_46394605_+	cluster_1	D	231	252	10.4
hg38_chr1_46668247_46668581_+	cluster_1	D	26	47	5.6
hg38_chr1_46719018_46719512_+	cluster_1	D	89	110	7.6
hg38_chr1_47314006_47314652_+	cluster_1	R	472	493	7.2
hg38_chr1_48472148_48472433_+	cluster_1	R	68	89	8.9
hg38_chr1_51879075_51879445_+	cluster_1	R	134	155	5.1
hg38_chr1_52033590_52034115_+	cluster_1	R	232	253	7.5
hg38_chr1_52141718_52142123_+	cluster_1	D	162	183	12.4
hg38_chr1_52366032_52366360_+	cluster_1	R	174	195	9.9
hg38_chr1_52404275_52404857_+	cluster_1	D	23	44	5.2
hg38_chr1_53014776_53015206_+	cluster_1	R	245	266	2.0
hg38_chr1_53196489_53197031_+	cluster_1	R	307	328	10.3
hg38_chr1_53220032_53220508_+	cluster_1	R	232	253	7.8
hg38_chr1_53238362_53238841_+	cluster_1	R	165	186	10.4
hg38_chr1_53838443_53838720_+	cluster_1	R	147	168	7.1
hg38_chr1_53889614_53889979_+	cluster_1	R	178	199	6.3
hg38_chr1_54052658_54053841_+	cluster_1	D	629	650	7.1
hg38_chr1_54715556_54716195_+	cluster_1	R	284	305	9.3
hg38_chr1_54764498_54764909_+	cluster_1	D	288	309	5.7
hg38_chr1_57623053_57623372_+	cluster_1	D	203	224	3.8
hg38_chr1_58784258_58784750_+	cluster_1	D	383	404	16.2
hg38_chr1_58816228_58816624_+	cluster_1	D	238	259	7.1
hg38_chr1_61724978_61725373_+	cluster_1	D	164	185	11.2
hg38_chr1_61742326_61742606_+	cluster_1	D	151	172	8.7
hg38_chr1_6235972_6236319_+	cluster_1	R	190	211	9.9
hg38_chr1_62436201_62436642_+	cluster_1	R	118	139	5.8
hg38_chr1_6246019_6246298_+	cluster_1	R	104	125	4.7
hg38_chr1_63323615_63323899_+	cluster_1	D	126	147	8.8
hg38_chr1_63523037_63523754_+	cluster_1	D	463	484	6.9
hg38_chr1_65255871_65256158_+	cluster_1	D	181	202	1.6
hg38_chr1_65420436_65420911_+	cluster_1	R	248	269	8.2
hg38_chr1_6579798_6580161_+	cluster_1	D	206	227	8.4
hg38_chr1_66924926_66925476_+	cluster_1	D	297	318	7.5
hg38_chr1_67430130_67430867_+	cluster_1	D	283	304	10.2
hg38_chr1_67831996_67832309_+	cluster_1	R	128	149	6.4
hg38_chr1_6784915_6785410_+	cluster_1	D	133	154	7.5
hg38_chr1_70354692_70355088_+	cluster_1	R	336	357	7.4
hg38_chr1_71081025_71081512_+	cluster_1	R	337	358	7.7
hg38_chr1_77683238_77683705_+	cluster_1	D	182	203	6.7
hg38_chr1_7770991_7771475_+	cluster_1	D	226	247	10.7
hg38_chr1_77759586_77760030_+	cluster_1	D	58	79	7.7
hg38_chr1_77779445_77779853_+	cluster_1	R	323	344	7.5
hg38_chr1_7961630_7962059_+	cluster_1	D	296	317	10.3
hg38_chr1_827328_827655_+	cluster_1	D	3	24	7.1
hg38_chr1_84077778_84078141_+	cluster_1	D	172	193	13.7
hg38_chr1_84478896_84479547_+	cluster_1	R	298	319	7.4
hg38_chr1_84505836_84506128_+	cluster_1	R	58	79	7.2
hg38_chr1_85259365_85260061_+	cluster_1	R	311	332	6.2
hg38_chr1_85276185_85276659_+	cluster_1	D	187	208	7.1
hg38_chr1_86914425_86914749_+	cluster_1	D	126	147	5.5
hg38_chr1_8822768_8823086_+	cluster_1	R	253	274	5.4
hg38_chr1_8878523_8879075_+	cluster_1	D	211	232	10.7
hg38_chr1_88992553_88993140_+	cluster_1	D	249	270	11.9
hg38_chr1_92080047_92080446_+	cluster_1	R	154	175	5.9
hg38_chr1_93345605_93346126_+	cluster_1	D	287	308	7.3
hg38_chr1_93878938_93879424_+	cluster_1	R	250	271	7.9
hg38_chr1_941667_942032_+	cluster_1	D	174	195	5.6
hg38_chr1_94417966_94418400_+	cluster_1	D	235	256	7.8
hg38_chr1_95072656_95073027_+	cluster_1	D	264	285	6.4
hg38_chr1_959004_959556_+	cluster_1	D	291	312	11.4
hg38_chr1_9687146_9687584_+	cluster_1	D	252	273	6.2
hg38_chr1_9910344_9910773_+	cluster_1	R	227	248	5.7
hg38_chr1_9943095_9943680_+	cluster_1	D	307	328	15.2
hg38_chr1_99766439_99766858_+	cluster_1	D	191	212	5.4
hg38_chr1_99849949_99850227_+	cluster_1	R	127	148	10.6
hg38_chr1_99969757_99970241_+	cluster_1	R	228	249	7.4
hg38_chr11_102347091_102347492_+	cluster_1	D	217	238	6.8
hg38_chr11_103091995_103092430_+	cluster_1	R	195	216	12.8
hg38_chr11_106021927_106022638_+	cluster_1	D	514	535	5.5
hg38_chr11_10750914_10751487_+	cluster_1	R	293	314	12.9
hg38_chr11_107565438_107565761_+	cluster_1	D	164	185	6.5
hg38_chr11_107928119_107928472_+	cluster_1	D	113	134	3.5
hg38_chr11_108222576_108223164_+	cluster_1	D	174	195	6.1
hg38_chr11_108467368_108467695_+	cluster_1	R	142	163	6.2
hg38_chr11_110429895_110430252_+	cluster_1	D	196	217	10.0
hg38_chr11_111602136_111602424_+	cluster_1	R	103	124	4.2
hg38_chr11_112073986_112074516_+	cluster_1	D	282	303	5.0
hg38_chr11_112086460_112087051_+	cluster_1	D	332	353	8.5
hg38_chr11_114159950_114160305_+	cluster_1	D	141	162	6.0
hg38_chr11_116772858_116773199_+	cluster_1	R	191	212	10.9
hg38_chr11_116787819_116788252_+	cluster_1	D	239	260	10.2
hg38_chr11_117143939_117144507_+	cluster_1	R	331	352	12.9
hg38_chr11_117231892_117232825_+	cluster_1	D	212	233	12.7
hg38_chr11_117327643_117328068_+	cluster_1	D	326	347	7.3
hg38_chr11_118251864_118252543_+	cluster_1	R	315	336	12.2
hg38_chr11_118359231_118359766_+	cluster_1	D	206	227	10.5
hg38_chr11_118401371_118401861_+	cluster_1	D	232	253	3.8
hg38_chr11_118436013_118436326_+	cluster_1	R	237	258	7.1
hg38_chr11_118572166_118572527_+	cluster_1	D	208	229	6.7
hg38_chr11_119018185_119018803_+	cluster_1	R	274	295	8.8
hg38_chr11_119057300_119057606_+	cluster_1	R	177	198	6.0
hg38_chr11_119067484_119067856_+	cluster_1	R	254	275	7.8
hg38_chr11_119084680_119085166_+	cluster_1	R	188	209	10.5
hg38_chr11_119095623_119095945_+	cluster_1	R	114	135	0.9
hg38_chr11_119101747_119102436_+	cluster_1	R	353	374	3.8
hg38_chr11_120336156_120336433_+	cluster_1	R	105	126	7.9
hg38_chr11_123062096_123062870_+	cluster_1	R	517	538	8.8
hg38_chr11_123741462_123741893_+	cluster_1	R	211	232	10.5
hg38_chr11_124622613_124623044_+	cluster_1	R	192	213	9.6
hg38_chr11_124800266_124800761_+	cluster_1	R	132	153	10.1
hg38_chr11_124953829_124954319_+	cluster_1	R	187	208	7.9
hg38_chr11_125111847_125112116_+	cluster_1	D	8	29	6.8
hg38_chr11_1262540_1262943_+	cluster_1	D	258	279	5.8
hg38_chr11_126268663_126269144_+	cluster_1	D	197	218	9.2
hg38_chr11_126480759_126481034_+	cluster_1	D	125	146	4.6
hg38_chr11_130916304_130916644_+	cluster_1	R	41	62	6.6
hg38_chr11_133957016_133957563_+	cluster_1	R	402	423	7.6
hg38_chr11_134037269_134037716_+	cluster_1	R	276	297	8.5
hg38_chr11_17077591_17077922_+	cluster_1	R	108	129	10.2
hg38_chr11_17207807_17208212_+	cluster_1	D	177	198	8.7
hg38_chr11_17353579_17353978_+	cluster_1	R	245	266	6.3
hg38_chr11_18012869_18013163_+	cluster_1	D	158	179	8.4
hg38_chr11_18105930_18106240_+	cluster_1	R	135	156	5.5
hg38_chr11_18322232_18322757_+	cluster_1	D	312	333	8.2
hg38_chr11_18526580_18527261_+	cluster_1	D	383	404	13.5
hg38_chr11_18634173_18634702_+	cluster_1	D	211	232	8.8
hg38_chr11_19240905_19241292_+	cluster_1	R	156	177	6.1
hg38_chr11_20387394_20387783_+	cluster_1	R	152	173	9.6
hg38_chr11_207200_207817_+	cluster_1	D	289	310	9.2
hg38_chr11_22625426_22626006_+	cluster_1	R	141	162	7.6
hg38_chr11_236474_237176_+	cluster_1	R	481	502	11.6
hg38_chr11_2400037_2400721_+	cluster_1	R	280	301	10.0
hg38_chr11_27506654_27506930_+	cluster_1	R	114	135	8.5
hg38_chr11_28108104_28108521_+	cluster_1	D	223	244	5.6
